item_id,piece_id,piece_type,scale_factor
dagger_jambiya,coh_dagger_pommel_1,Pommel,
dagger_golden_claw,coh_dagger_blade_2,Blade,
dagger_golden_claw,coh_dagger_guard_2,Guard,
dagger_golden_claw,coh_dagger_grip_2,Handle,
dagger_golden_claw,coh_dagger_pommel_2,Pommel,
captain_sword,coh_sword_blade_1,Blade,
captain_sword,coh_sword_guard_1,Guard,
captain_sword,coh_sword_grip_1,Handle,
captain_sword,coh_sword_pommel_1,Pommel,
pirate_sword_1,coh_sword_blade_2,Blade,100
pirate_sword_1,sturgian_guard_8,Guard,
pirate_sword_1,sturgian_grip_30,Handle,
pirate_sword_1,khuzait_pommel_2,Pommel,
pirate_sword_2,coh_mace_head_1,Blade,110
pirate_sword_2,cleaver_guard_4,Guard,
pirate_sword_2,sturgian_grip_33,Handle,
pirate_sword_2,wood_pommel_1,Pommel,
pirate_sword_3,coh_mace_head_1,Blade,
pirate_sword_3,sturgian_guard_6,Guard,
pirate_sword_3,sickle_handle_1,Handle,
pirate_sword_3,coh_sword_pommel_2,Pommel,
pirate_axe,coh_mace_head_2,Blade,
pirate_axe,coh_mace_handle_1,Handle,95
pirate_axe,battania_pommel_3,Pommel,
pirate_sword_4,cleaver_blade_7,Blade,
pirate_sword_4,aserai_guard_8,Guard,
pirate_sword_4,sturgian_grip_25,Handle,
pirate_sword_4,khuzait_pommel_2,Pommel,
pirate_axe_2,axe_craft_26_head,Blade,
pirate_axe_2,naval_axe_handle08,Handle,110
pirate_axe_2,default_polearm_pommel,Pommel,
aserai_noble_sword_3_t5,aserai_blade_8,Blade,70
aserai_noble_sword_3_t5,aserai_noble_guard_1,Guard,100
aserai_noble_sword_3_t5,aserai_grip_7,Handle,100
aserai_noble_sword_3_t5,aserai_noble_pommel_1,Pommel,100
aserai_noble_sword_4_t5,khuzait_noble_blade_5,Blade,90
aserai_noble_sword_4_t5,aserai_guard_4,Guard,100
aserai_noble_sword_4_t5,battania_noble_grip_1,Handle,100
aserai_noble_sword_4_t5,aserai_pommel_3,Pommel,100
aserai_noble_sword_5_t5,aserai_noble_blade_6,Blade,110
aserai_noble_sword_5_t5,coh_sword_guard_1,Guard,100
aserai_noble_sword_5_t5,khuzait_noble_grip_1,Handle,100
aserai_noble_sword_5_t5,coh_sword_pommel_1,Pommel,100
aserai_noble_sword_6_t5,empire_noble_blade_3,Blade,80
aserai_noble_sword_6_t5,empire_noble_guard_3,Guard,100
aserai_noble_sword_6_t5,empire_grip_17,Handle,100
aserai_noble_sword_6_t5,empire_noble_pommel_2,Pommel,100
stur_throwing_axe_1_t4,axe_craft_11_head_hewn,Blade,91
stur_throwing_axe_1_t4,axe_craft_3_handle_hewn,Handle,91
vlan_throwing_axe_1_t4,axe_craft_4_head,Blade,110
vlan_throwing_axe_1_t4,naval_axe_handle08_2,Handle,110
vlan_lance_1_t3,nord_spear_blade_6,Blade,80
vlan_lance_1_t3,spear_banner_6,Guard,
vlan_lance_1_t3,spear_handle_23,Handle,80
vlan_lance_1_t3,nord_spear_pommel_7,Pommel,100
khu_sailorglav_1_t5,coh_mace_head_2_hewn,Blade,100
khu_sailorglav_1_t5,spear_banner_17,Guard,
khu_sailorglav_1_t5,spear_handle_1,Handle,100
khu_teng_sword_1_t5,khuzait_noble_blade_6,Blade,100
khu_teng_sword_1_t5,khuzait_guard_4,Guard,100
khu_teng_sword_1_t5,aserai_grip_27,Handle,100
khu_teng_sword_1_t5,khuzait_noble_pommel_1,Pommel,100
execution_axe,axe_craft_7_head,Blade,90
execution_axe,axe_craft_6_handle,Handle,110
peasant_maul_t1,mace_head_24,Blade,90
peasant_maul_t1,spear_handle_1,Handle,110
peasant_maul_t1_2,mace_head_24,Blade,102
peasant_maul_t1_2,spear_handle_1,Handle,
peasant_pickaxe_1_t1,axe_craft_37_head,Blade,100
peasant_pickaxe_1_t1,axe_craft_20_handle,Handle,100
peasant_hatchet_1_t1,axe_craft_32_head,Blade,
peasant_hatchet_1_t1,axe_craft_33_handle,Handle,
peasant_hatchet_1_t1,default_polearm_pommel,Pommel,
peasant_sickle_1_t1,sickle_blade_1,Blade,98
peasant_sickle_1_t1,axe_craft_33_handle,Handle,90
peasant_sickle_1_t1,default_polearm_pommel,Pommel,
peasant_hammer_1_t1,blacksmith_hammer_tip_1,Blade,100
peasant_hammer_1_t1,blacksmith_hammer_handle_1,Handle,100
peasant_hammer_2_t1,mace_head_24,Blade,
peasant_hammer_2_t1,blacksmith_hammer_handle_1,Handle,
peasant_hammer_2_t1,cleaver_pommel_4,Pommel,
peasant_2haxe_1_t1,axe_craft_15_head,Blade,100
peasant_2haxe_1_t1,axe_craft_7_handle,Handle,100
peasant_pitchfork_1_t1,spear_blade_32,Blade,100
peasant_pitchfork_1_t1,spear_handle_1,Handle,100
peasant_pitchfork_2_t1,spear_blade_29,Blade,100
peasant_pitchfork_2_t1,spear_handle_1,Handle,100
peasant_polearm_1_t1,spear_blade_31,Blade,100
peasant_polearm_1_t1,spear_handle_1,Handle,100
wooden_sword_t1,wood_blade_1,Blade,110
wooden_sword_t1,wood_guard_1,Guard,
wooden_sword_t1,wood_grip_1,Handle,110
wooden_sword_t1,wood_pommel_1,Pommel,
wooden_sword_t2,wood_blade_2,Blade,110
wooden_sword_t2,wood_guard_1,Guard,
wooden_sword_t2,wood_grip_1,Handle,110
wooden_sword_t2,wood_pommel_1,Pommel,
wooden_2hsword_t1,wood_blade_1,Blade,105
wooden_2hsword_t1,wood_guard_1,Guard,
wooden_2hsword_t1,wood_grip_2,Handle,
wooden_2hsword_t1,wood_pommel_1,Pommel,
practice_spear_t1,spear_blade_34,Blade,
practice_spear_t1,default_polearm_guard,Guard,
practice_spear_t1,spear_handle_3,Handle,
practice_spear_t1,default_polearm_pommel,Pommel,
winds_fury_sword_t3,khuzait_blade_8,Blade,100
winds_fury_sword_t3,khuzait_guard_6,Guard,100
winds_fury_sword_t3,khuzait_grip_6,Handle,100
winds_fury_sword_t3,khuzait_pommel_5,Pommel,100
tyrhung_sword_t3,sturgian_blade_3,Blade,100
tyrhung_sword_t3,sturgian_guard_2,Guard,100
tyrhung_sword_t3,vlandian_grip_23,Handle,100
tyrhung_sword_t3,sturgian_pommel_9,Pommel,100
the_scalpel_sword_t3,aserai_blade_2,Blade,100
the_scalpel_sword_t3,aserai_guard_7,Guard,100
the_scalpel_sword_t3,khuzait_grip_14,Handle,100
the_scalpel_sword_t3,khuzait_pommel_1,Pommel,100
dawnbreaker_sword_t3,sturgian_blade_3,Blade,100
dawnbreaker_sword_t3,vlandian_guard_1,Guard,100
dawnbreaker_sword_t3,vlandian_grip_24,Handle,100
dawnbreaker_sword_t3,vlandian_pommel_9,Pommel,100
ambassador_sword_t3,aserai_blade_10,Blade,100
ambassador_sword_t3,vlandian_guard_6,Guard,100
ambassador_sword_t3,khuzait_grip_14,Handle,100
ambassador_sword_t3,cleaver_pommel_2,Pommel,100
early_retirement_2hsword_t3,battania_blade_1,Blade,100
early_retirement_2hsword_t3,battania_guard_9,Guard,100
early_retirement_2hsword_t3,khuzait_grip_14,Handle,100
early_retirement_2hsword_t3,battania_pommel_9,Pommel,100
bone_crusher_mace_t3,mace_head_26,Blade,
bone_crusher_mace_t3,mace_handle_1,Handle,
bone_crusher_mace_t3,empire_pommel_2,Pommel,
pernach_mace_t3,mace_head_2,Blade,90
pernach_mace_t3,mace_handle_14,Handle,
pernach_mace_t3,spear_pommel_2,Pommel,
knights_fall_mace_t3,mace_head_19,Blade,
knights_fall_mace_t3,mace_handle_12,Handle,
knights_fall_mace_t3,spear_pommel_11,Pommel,
judgement_mace_t3,mace_head_20,Blade,100
judgement_mace_t3,mace_handle_4,Handle,100
black_heart_2haxe_t3,axe_craft_34_head,Blade,100
black_heart_2haxe_t3,axe_craft_6_handle,Handle,100
reaper_falx,battania_blade_6,Blade,104
reaper_falx,cleaver_guard_3,Guard,108
reaper_falx,vlandian_grip_12,Handle,
reaper_falx,vlandian_pommel_1,Pommel,101
justicier_2hsword,empire_blade_1,Blade,99
justicier_2hsword,vlandian_guard_4,Guard,
justicier_2hsword,empire_grip_14,Handle,96
justicier_2hsword,empire_pommel_6,Pommel,93
avalanche_2haxe,axe_craft_7_head,Blade,
avalanche_2haxe,axe_craft_4_handle,Handle,93
sentinel_2hsword,vlandian_blade_7,Blade,
sentinel_2hsword,vlandian_guard_7,Guard,
sentinel_2hsword,aserai_grip_10,Handle,
sentinel_2hsword,sturgian_pommel_5,Pommel,
aserai_axe_1_t2,axe_craft_33_head,Blade,100
aserai_axe_1_t2,axe_craft_25_handle,Handle,100
aserai_axe_2_t2,axe_craft_30_head,Blade,100
aserai_axe_2_t2,axe_craft_15_handle,Handle,100
sturgia_axe_2_t2,axe_craft_20_head,Blade,110
sturgia_axe_2_t2,axe_craft_2_handle,Handle,100
battania_axe_1_t2,axe_craft_2_head,Blade,100
battania_axe_1_t2,axe_craft_2_handle,Handle,100
battania_axe_5_t2,coh_mace_head_2,Blade,100
battania_axe_5_t2,axe_craft_5_handle,Handle,80
small_spurred_axe_t2,axe_craft_24_head,Blade,100
small_spurred_axe_t2,axe_craft_2_handle,Handle,100
southern_small_axe_t2,axe_craft_27_head,Blade,100
southern_small_axe_t2,axe_craft_15_handle,Handle,100
small_bit_axe_t2,axe_craft_35_head,Blade,100
small_bit_axe_t2,axe_craft_25_handle,Handle,95
northern_battle_axe_t3,axe_craft_36_head,Blade,100
northern_battle_axe_t3,axe_craft_26_handle,Handle,100
vlandia_axe_1_t3,axe_craft_20_head,Blade,100
vlandia_axe_1_t3,axe_craft_23_handle,Handle,100
sturgia_axe_3_t3,axe_craft_21_head,Blade,100
sturgia_axe_3_t3,axe_craft_5_handle,Handle,100
imperial_axe_t3,axe_craft_29_head,Blade,100
imperial_axe_t3,axe_craft_18_handle,Handle,100
woodland_axe_t3,axe_craft_28_head,Blade,100
woodland_axe_t3,axe_craft_19_handle,Handle,100
tzkurion_axe_t3,axe_craft_26_head,Blade,100
tzkurion_axe_t3,axe_craft_26_handle,Handle,100
large_franziskaa_axe_t3,axe_craft_12_head,Blade,110
large_franziskaa_axe_t3,axe_craft_27_handle,Handle,90
vlandia_axe_2_t4,axe_craft_25_head,Blade,100
vlandia_axe_2_t4,axe_craft_13_handle,Handle,100
sturgia_axe_4_t4,axe_craft_11_head,Blade,100
sturgia_axe_4_t4,axe_craft_3_handle,Handle,100
battania_axe_2_t4,axe_craft_23_head,Blade,100
battania_axe_2_t4,axe_craft_21_handle,Handle,100
bamboo_axe_t4,axe_craft_19_head,Blade,100
bamboo_axe_t4,axe_craft_17_handle,Handle,100
battle_axe_t4,axe_craft_18_head,Blade,100
battle_axe_t4,axe_craft_22_handle,Handle,100
sturgia_axe_5_t5,axe_craft_8_head,Blade,100
sturgia_axe_5_t5,axe_craft_24_handle,Handle,100
battania_axe_3_t5,axe_craft_9_head,Blade,100
battania_axe_3_t5,axe_craft_16_handle,Handle,100
battania_2haxe_1_t2,axe_craft_14_head,Blade,100
battania_2haxe_1_t2,axe_craft_30_handle,Handle,100
simple_sparth_axe_t2,axe_craft_5_head,Blade,100
simple_sparth_axe_t2,axe_craft_14_handle,Handle,100
aserai_2haxe_2_t3,axe_craft_16_head,Blade,
aserai_2haxe_2_t3,axe_craft_6_handle,Handle,
aserai_2haxe_2_t3,khuzait_noble_pommel_3,Pommel,
stu_2haxe_2_t3,axe_craft_16_head,Blade,
stu_2haxe_2_t3,coh_axe_handle_1,Handle,
stu_2haxe_2_t3,khuzait_noble_pommel_3,Pommel,
axe_craft_19_head_hewns,axe_craft_19_head_hewn,Blade,130
axe_craft_19_head_hewns,naval_axe_handle05,Handle,103
axe_craft_19_head_hewns,default_polearm_pommel,Pommel,
bearded_axe_t3,axe_craft_3_head,Blade,100
bearded_axe_t3,axe_craft_29_handle,Handle,100
northern_axe_t3,axe_craft_7_head,Blade,100
northern_axe_t3,axe_craft_29_handle,Handle,110
vlandia_2haxe_1_t4,axe_craft_17_head,Blade,90
vlandia_2haxe_1_t4,naval_axe_handle12,Handle,90
vlandia_2haxe_2_t5,axe_craft_17_head,Blade,90
vlandia_2haxe_2_t5,naval_axe_handle12_2,Handle,80
aserai_2haxe_2_t4,axe_craft_26_head_hewn,Blade,120
aserai_2haxe_2_t4,naval_axe_handle05,Handle,98
aserai_2haxe_2_t4,default_polearm_pommel,Pommel,
sturgia_2haxe_1_t4,axe_craft_1_head,Blade,100
sturgia_2haxe_1_t4,axe_craft_6_handle,Handle,100
hooked_axe_t4,axe_craft_34_head,Blade,100
hooked_axe_t4,axe_craft_31_handle,Handle,100
aserai_2haxe_3_t5,axe_craft_38_head,Blade,100
aserai_2haxe_3_t5,axe_craft_1_handle,Handle,100
sturgia_2haxe_2_t5,axe_craft_22_head,Blade,100
sturgia_2haxe_2_t5,axe_craft_4_handle,Handle,100
western_spear_1_t2,spear_blade_1,Blade,90
western_spear_1_t2,spear_handle_5,Handle,90
western_spear_2_t2,spear_blade_9,Blade,90
western_spear_2_t2,spear_handle_6,Handle,90
eastern_spear_1_t2,spear_blade_35,Blade,95
eastern_spear_1_t2,spear_handle_3,Handle,95
northern_spear_1_t2,spear_blade_15,Blade,100
northern_spear_1_t2,spear_handle_6,Handle,100
imperial_spear_t2,spear_blade_3,Blade,90
imperial_spear_t2,spear_handle_5,Handle,90
highland_spear_t2,spear_blade_13,Blade,90
highland_spear_t2,spear_guard_3,Guard,90
highland_spear_t2,spear_handle_5,Handle,90
military_fork_t2,spear_blade_26,Blade,100
military_fork_t2,spear_handle_27,Handle,90
western_spear_3_t3,spear_blade_8,Blade,90
western_spear_3_t3,spear_banner_12,Guard,90
western_spear_3_t3,spear_handle_25,Handle,90
western_spear_4_t3,spear_blade_8,Blade,94
western_spear_4_t3,spear_handle_25,Handle,90
eastern_spear_2_t3,spear_blade_14,Blade,110
eastern_spear_2_t3,spear_handle_18,Handle,110
eastern_spear_3_t3,spear_blade_35,Blade,95
eastern_spear_3_t3,default_polearm_guard,Guard,
eastern_spear_3_t3,spear_handle_22,Handle,90
eastern_spear_3_t3,default_polearm_pommel,Pommel,
highland_spear_3_t3,spear_blade_8,Blade,100
highland_spear_3_t3,spear_handle_23,Handle,110
southern_spear_3_t3,spear_blade_14,Blade,90
southern_spear_3_t3,spear_banner_16,Guard,90
southern_spear_3_t3,spear_handle_21,Handle,90
southern_spear_3_t3,default_polearm_pommel,Pommel,
southern_spear_4_t3,spear_blade_14,Blade,100
southern_spear_4_t3,default_polearm_guard,Guard,100
southern_spear_4_t3,spear_handle_21,Handle,90
northern_spear_2_t3,spear_blade_40,Blade,90
northern_spear_2_t3,spear_banner_10,Guard,90
northern_spear_2_t3,spear_handle_21,Handle,90
northern_spear_4_t4,spear_blade_36,Blade,90
northern_spear_4_t4,spear_banner_10,Guard,90
northern_spear_4_t4,spear_handle_21,Handle,90
eastern_throwing_spear_1_t3,spear_blade_35,Blade,90
eastern_throwing_spear_1_t3,spear_banner_16,Guard,90
eastern_throwing_spear_1_t3,spear_handle_14,Handle,90
eastern_throwing_spear_1_t3,default_polearm_pommel,Pommel,
triangluar_spear_t3,spear_blade_2,Blade,100
triangluar_spear_t3,spear_handle_25,Handle,90
western_spear_4_t4,spear_blade_4,Blade,100
western_spear_4_t4,spear_banner_10,Guard,100
western_spear_4_t4,spear_handle_27,Handle,90
western_spear_4_t4,spear_pommel_4,Pommel,100
western_spear_5_t4,spear_blade_4,Blade,90
western_spear_5_t4,spear_guard_3,Guard,100
western_spear_5_t4,spear_handle_27,Handle,90
western_spear_5_t4,spear_pommel_4,Pommel,100
eastern_spear_4_t4,spear_blade_42,Blade,100
eastern_spear_4_t4,spear_guard_3,Guard,100
eastern_spear_4_t4,spear_handle_16,Handle,110
eastern_spear_4_t4,spear_pommel_11,Pommel,100
highland_spear_4_t4,spear_blade_36,Blade,100
highland_spear_4_t4,spear_guard_5,Guard,100
highland_spear_4_t4,spear_handle_27,Handle,110
highland_spear_4_t4,spear_pommel_1,Pommel,100
northern_spear_3_t4,spear_blade_36,Blade,100
northern_spear_3_t4,spear_guard_2,Guard,100
northern_spear_3_t4,spear_handle_16,Handle,100
northern_spear_3_t4,spear_pommel_5,Pommel,100
southern_spear_3_t4,spear_blade_11,Blade,100
southern_spear_3_t4,spear_guard_7,Guard,100
southern_spear_3_t4,spear_handle_20,Handle,110
southern_spear_3_t4,spear_pommel_11,Pommel,100
eastern_throwing_spear_2_t4,nord_spear_blade_12,Blade,80
eastern_throwing_spear_2_t4,spear_banner_16,Guard,90
eastern_throwing_spear_2_t4,spear_handle_14,Handle,75
eastern_throwing_spear_2_t4,default_polearm_pommel,Pommel,90
imperial_throwing_spear_1_t4,spear_blade_38,Blade,90
imperial_throwing_spear_1_t4,default_polearm_guard,Guard,100
imperial_throwing_spear_1_t4,spear_handle_19_2,Handle,
imperial_throwing_spear_1_t4,default_polearm_pommel,Pommel,100
imperial_throwing_spear_1_t4_2,spear_blade_38,Blade,
imperial_throwing_spear_1_t4_2,default_polearm_guard,Guard,
imperial_throwing_spear_1_t4_2,spear_handle_13_2,Handle,110
imperial_throwing_spear_1_t4_2,default_polearm_pommel,Pommel,
wide_leaf_spear_t4,spear_blade_39,Blade,100
wide_leaf_spear_t4,spear_handle_27,Handle,100
wide_leaf_spear_t4,spear_pommel_9,Pommel,90
eastern_spear_5_t5,spear_blade_27,Blade,100
eastern_spear_5_t5,spear_guard_2,Guard,100
eastern_spear_5_t5,spear_handle_8,Handle,100
eastern_spear_5_t5,spear_pommel_12,Pommel,100
northern_spear_4_t5,spear_blade_13,Blade,90
northern_spear_4_t5,spear_guard_7,Guard,100
northern_spear_4_t5,spear_handle_26,Handle,100
northern_spear_4_t5,spear_pommel_9,Pommel,100
simple_pike_t2,spear_blade_9,Blade,90
simple_pike_t2,spear_handle_27,Handle,90
military_fork_pike_t3,spear_blade_25,Blade,100
military_fork_pike_t3,spear_handle_27,Handle,90
thamaskene_pike_t4,spear_blade_41,Blade,100
thamaskene_pike_t4,spear_handle_7,Handle,100
fine_pike_t4,spear_blade_11,Blade,100
fine_pike_t4,spear_handle_7,Handle,100
vlandia_pike_1_t5,spear_blade_6,Blade,110
vlandia_pike_1_t5,spear_handle_7,Handle,110
billhook_polearm_t2,spear_blade_33,Blade,100
billhook_polearm_t2,default_polearm_guard,Guard,100
billhook_polearm_t2,spear_handle_4,Handle,90
billhook_polearm_t2,default_polearm_pommel,Pommel,100
sturgia_polearm_1_t5,spear_blade_43,Blade,90
sturgia_polearm_1_t5,default_polearm_guard,Guard,100
sturgia_polearm_1_t5,spear_handle_26,Handle,90
sturgia_polearm_1_t5,default_polearm_pommel,Pommel,100
empire_polearm_1_t4,spear_blade_7,Blade,100
empire_polearm_1_t4,spear_banner_2,Guard,100
empire_polearm_1_t4,spear_handle_15,Handle,90
empire_polearm_1_t4,default_polearm_pommel,Pommel,100
khuzait_polearm_1_t4,spear_blade_19,Blade,106
khuzait_polearm_1_t4,spear_banner_16,Guard,90
khuzait_polearm_1_t4,spear_handle_15,Handle,90
khuzait_polearm_1_t4,default_polearm_pommel,Pommel,
easter_polesword_t4,spear_blade_22,Blade,100
easter_polesword_t4,default_polearm_guard,Guard,100
easter_polesword_t4,spear_handle_16,Handle,100
easter_polesword_t4,default_polearm_pommel,Pommel,100
battania_polearm_1_t5,spear_blade_44,Blade,90
battania_polearm_1_t5,spear_guard_7,Guard,90
battania_polearm_1_t5,spear_handle_8,Handle,90
battania_polearm_1_t5,default_polearm_pommel,Pommel,100
battania_polearm_1_t7,spear_blade_44,Blade,60
battania_polearm_1_t7,spear_banner_15,Guard,90
battania_polearm_1_t7,spear_handle_1,Handle,60
battania_polearm_1_t7,default_polearm_pommel,Pommel,60
vlandia_polearm_1_t5,axe_craft_10_head,Blade,93
vlandia_polearm_1_t5,default_polearm_guard,Guard,
vlandia_polearm_1_t5,spear_handle_8,Handle,92
vlandia_polearm_1_t5,default_polearm_pommel,Pommel,
empire_polearm_2_t5,spear_blade_18,Blade,100
empire_polearm_2_t5,default_polearm_guard,Guard,100
empire_polearm_2_t5,spear_handle_8,Handle,100
empire_polearm_2_t5,default_polearm_pommel,Pommel,100
khuzait_polearm_2_t5,spear_blade_24,Blade,100
khuzait_polearm_2_t5,default_polearm_guard,Guard,100
khuzait_polearm_2_t5,spear_handle_8,Handle,100
khuzait_polearm_2_t5,default_polearm_pommel,Pommel,100
vlandia_lance_1_t3,spear_blade_20,Blade,100
vlandia_lance_1_t3,spear_handle_23,Handle,110
empire_spear_1_t3,spear_blade_23,Blade,101
empire_spear_1_t3,spear_banner_5,Guard,
empire_spear_1_t3,spear_handle_22,Handle,90
empire_spear_1_t3,nord_spear_pommel_4,Pommel,
empire_lance_1_t3,spear_blade_23,Blade,101
empire_lance_1_t3,default_polearm_guard,Guard,
empire_lance_1_t3,spear_handle_13,Handle,97
empire_lance_1_t3,default_polearm_pommel,Pommel,
khuzait_lance_1_t3,spear_blade_35,Blade,100
khuzait_lance_1_t3,spear_banner_17,Guard,100
khuzait_lance_1_t3,spear_handle_23,Handle,100
aserai_lance_1_t5,nord_spear_blade_8,Blade,100
aserai_lance_1_t5,spear_handle_19,Handle,100
vlandia_lance_2_t4,nord_spear_blade_8,Blade,110
vlandia_lance_2_t4,spear_handle_20,Handle,90
empire_lance_2_t4,spear_blade_4,Blade,100
empire_lance_2_t4,spear_handle_24,Handle,100
sturgia_lance_1_t4,nord_spear_blade_1,Blade,110
sturgia_lance_1_t4,spear_handle_23,Handle,90
khuzait_lance_2_t4,spear_blade_36,Blade,110
khuzait_lance_2_t4,spear_handle_20,Handle,110
vlandia_lance_3_t5,nord_spear_blade_5,Blade,110
vlandia_lance_3_t5,spear_handle_23,Handle,90
sturgia_lance_2_t5,nord_spear_blade_7,Blade,95
sturgia_lance_2_t5,spear_handle_23,Handle,95
empire_lance_3_t5,spear_blade_6,Blade,110
empire_lance_3_t5,spear_handle_19,Handle,100
khuzait_lance_3_t5,spear_blade_13,Blade,110
khuzait_lance_3_t5,spear_guard_13,Guard,100
khuzait_lance_3_t5,spear_handle_20,Handle,100
khuzait_lance_3_t5,spear_pommel_9,Pommel,100
vlandia_sword_1_t2,vlandian_blade_1,Blade,100
vlandia_sword_1_t2,cleaver_guard_2,Guard,100
vlandia_sword_1_t2,vlandian_grip_2,Handle,100
vlandia_sword_1_t2,vlandian_pommel_1,Pommel,100
empire_sword_1_t2,empire_blade_4,Blade,100
empire_sword_1_t2,cleaver_guard_4,Guard,100
empire_sword_1_t2,empire_grip_6,Handle,100
empire_sword_1_t2,empire_pommel_1,Pommel,100
aserai_sword_1_t2,aserai_blade_4,Blade,100
aserai_sword_1_t2,aserai_guard_1,Guard,100
aserai_sword_1_t2,aserai_grip_1,Handle,100
aserai_sword_1_t2,aserai_pommel_1,Pommel,100
aserai_sword_2_t2,aserai_blade_3,Blade,100
aserai_sword_2_t2,aserai_guard_6,Guard,100
aserai_sword_2_t2,aserai_grip_5,Handle,100
aserai_sword_2_t2,aserai_pommel_1,Pommel,100
khuzait_sword_1_t2,khuzait_blade_7,Blade,100
khuzait_sword_1_t2,khuzait_guard_4,Guard,100
khuzait_sword_1_t2,khuzait_grip_7,Handle,100
khuzait_sword_1_t2,khuzait_pommel_2,Pommel,100
sturgia_sword_1_t2,sturgian_blade_1,Blade,100
sturgia_sword_1_t2,sturgian_guard_1,Guard,100
sturgia_sword_1_t2,sturgian_grip_13,Handle,100
sturgia_sword_1_t2,sturgian_pommel_7,Pommel,100
battania_sword_1_t2,battania_blade_3_iron,Blade,100
battania_sword_1_t2,battania_guard_7,Guard,100
battania_sword_1_t2,cleaver_grip_3,Handle,100
battania_sword_1_t2,battania_pommel_1,Pommel,100
falchion_sword_t2,vlandian_blade_9,Blade,100
falchion_sword_t2,khuzait_guard_2,Guard,90
falchion_sword_t2,cleaver_grip_5,Handle,100
falchion_sword_t2,vlandian_pommel_10,Pommel,100
simple_sabre_sword_t2,khuzait_blade_6,Blade,100
simple_sabre_sword_t2,khuzait_guard_3,Guard,100
simple_sabre_sword_t2,aserai_grip_23,Handle,100
simple_sabre_sword_t2,aserai_pommel_2,Pommel,100
simple_back_sword_t2,khuzait_blade_7,Blade,90
simple_back_sword_t2,sturgian_guard_7,Guard,100
simple_back_sword_t2,khuzait_grip_16,Handle,100
simple_back_sword_t2,cleaver_pommel_1,Pommel,100
iron_spatha_sword_t2,empire_blade_2,Blade,90
iron_spatha_sword_t2,cleaver_guard_3,Guard,100
iron_spatha_sword_t2,sturgian_grip_5,Handle,100
iron_spatha_sword_t2,empire_pommel_2,Pommel,100
vlandia_sword_2_t3,vlandian_blade_4,Blade,100
vlandia_sword_2_t3,vlandian_guard_2,Guard,100
vlandia_sword_2_t3,vlandian_grip_21,Handle,100
vlandia_sword_2_t3,vlandian_pommel_6,Pommel,100
empire_sword_2_t3,empire_blade_1,Blade,100
empire_sword_2_t3,empire_guard_3,Guard,100
empire_sword_2_t3,empire_grip_1,Handle,100
empire_sword_2_t3,empire_pommel_4,Pommel,100
empire_sword_3_t3,empire_blade_1,Blade,100
empire_sword_3_t3,empire_guard_6,Guard,100
empire_sword_3_t3,empire_grip_4,Handle,100
empire_sword_3_t3,empire_pommel_4,Pommel,100
aserai_sword_3_t3,aserai_blade_2,Blade,100
aserai_sword_3_t3,aserai_guard_7,Guard,100
aserai_sword_3_t3,aserai_grip_7,Handle,100
aserai_sword_3_t3,aserai_pommel_3,Pommel,100
khuzait_sword_2_t3,khuzait_blade_5,Blade,100
khuzait_sword_2_t3,khuzait_guard_6,Guard,100
khuzait_sword_2_t3,khuzait_grip_4,Handle,100
khuzait_sword_2_t3,khuzait_pommel_3,Pommel,100
khuzait_sword_3_t3,khuzait_blade_5,Blade,100
khuzait_sword_3_t3,khuzait_guard_5,Guard,100
khuzait_sword_3_t3,khuzait_grip_2,Handle,100
khuzait_sword_3_t3,khuzait_pommel_3,Pommel,100
sturgia_sword_2_t3,sturgian_blade_5,Blade,100
sturgia_sword_2_t3,sturgian_guard_2,Guard,100
sturgia_sword_2_t3,sturgian_grip_4,Handle,100
sturgia_sword_2_t3,sturgian_pommel_3,Pommel,100
sturgia_sword_3_t3,sturgian_blade_7,Blade,100
sturgia_sword_3_t3,sturgian_guard_5,Guard,100
sturgia_sword_3_t3,sturgian_grip_8,Handle,100
sturgia_sword_3_t3,sturgian_pommel_3,Pommel,100
battania_sword_2_t3,battania_blade_4,Blade,100
battania_sword_2_t3,battania_guard_6,Guard,100
battania_sword_2_t3,battania_grip_3,Handle,100
battania_sword_2_t3,battania_pommel_3,Pommel,100
battania_sword_3_t3,battania_blade_3,Blade,100
battania_sword_3_t3,battania_guard_8,Guard,100
battania_sword_3_t3,battania_grip_8,Handle,100
battania_sword_3_t3,battania_pommel_3,Pommel,100
star_falchion_sword_t3,cleaver_blade_4,Blade,100
star_falchion_sword_t3,sturgian_guard_3,Guard,100
star_falchion_sword_t3,vlandian_grip_18,Handle,100
star_falchion_sword_t3,cleaver_pommel_2,Pommel,100
broad_falchion_sword_t3,cleaver_blade_2,Blade,100
broad_falchion_sword_t3,vlandian_guard_1,Guard,100
broad_falchion_sword_t3,sturgian_grip_35,Handle,100
broad_falchion_sword_t3,cleaver_pommel_2,Pommel,100
broad_ild_sword_t3,khuzait_blade_5,Blade,100
broad_ild_sword_t3,khuzait_guard_1,Guard,100
broad_ild_sword_t3,khuzait_grip_14,Handle,100
broad_ild_sword_t3,khuzait_pommel_6,Pommel,100
short_sword_t3,sturgian_blade_9,Blade,100
short_sword_t3,vlandian_guard_2,Guard,100
short_sword_t3,vlandian_grip_23,Handle,100
short_sword_t3,vlandian_pommel_8,Pommel,100
narrow_sword_t3,vlandian_blade_8,Blade,100
