item_id,reason,added_by,date
dunland_wulf_shield_medium_f,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
easterling_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
easterling_glove,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
easterling_head,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
easterling_shield,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
easterling_spear,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
easterling_torso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
easterlingwarriors01_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
easterlingwarriors01_gloves,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
easterlingwarriors01_torso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
easterlingwarriors04_cape,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
easterlingwarriors04_helmet,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
easterlingwarriors04_torso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
erkenbrand_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
erkenbrand_glove,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
erkenbrand_helmet,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
erkenbrand_torso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_body_1,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_body_2,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_body_3,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_body_4,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_gauntlets,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_helmet_1,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_helmet_2,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_helmet_3,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_helmet_4,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_helmet_5,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_helmet_6,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_helmet_7,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_helmet_8,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_pauldrons_1,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_pauldrons_2,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_pauldrons_3,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gf_pauldrons_4,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gond_shield_four_black,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gond_shield_one_greyscale,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gond_shield_one_red,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gond_shield_three_black,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gond_shield_three_green,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gond_shield_two_swan,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gondor_horse_armor_1,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gondor_horse_armor_1_da,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gondor_horse_armor_1_pg,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gondor_horse_armor_2,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gondor_horse_armor_3,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gondor_horse_armor_4,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gondor_steel_bow,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gondor_swan_horse_armor_1,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
gondor_swan_horse_armor_2,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad03_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad03_cape,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad03_glove,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad03_helmet,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad03_torso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad04_cape,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad05_v1_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad05_v1_cape,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad05_v1_gloves,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad05_v1_helmet,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad05_v1_torso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad05_v2_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad05_v2_torso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad05_v4_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad05_v4_cape,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad05_v4_torso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad06_v1_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad06_v1_cape,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad06_v1_helmet,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad06_v1_torso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad07_glove,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad07_helmet,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad07_torso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad08_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad08_gloves,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad08_helmet,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
harad08_torso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim02_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim02_gloves,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim02_head,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim02_pauldrons,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim02_toso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim02a_gloves,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim02a_head,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim02a_toso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim02c_gloves,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim02c_head,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim02c_toso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim_gloves,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim_head,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
haradrim_torso,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
he_spear,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
he_sword,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
highelf_longbow_starter,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
highelf_longbowa,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
highelf_longbowb,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
highelf_longbowc,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
highelf_longbowd,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
isengard_1h_sword_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
isengard_1h_sword_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
isengard_2h_axe_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
isengard_2h_axe_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
isengard_2h_axe_c,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
isengard_berserker_sword,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
isengard_berserker_sword_2h,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
isengard_pike_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
isengard_pike_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
isengard_spear_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
isengard_spear_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_boots_heavy,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_bracers,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_cloak,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_cloak_var,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_hood,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_hood_masked,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_hood_masked_var,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_hood_var,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_jerkin_long,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_jerkin_long_var,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_jerkin_short,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
ithilien_jerkin_short_var,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
lotr_troll_armor,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
lotr_troll_bracers,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
lotr_troll_helmet,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
lrd_horse_armour_4,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
lrd_horse_armour_5_c,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mirkwood_body,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mirkwood_boots,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mirkwood_glaive_a01,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mirkwood_gloves,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mirkwood_shoulder,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mirkwood_spear_a01,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mirkwood_spear_a02,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mirkwood_sword_a01,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf1_t1_helmet_gold_hc,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf1_t1_helmet_silver_hc,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf1_t2_helmet_gold_hc,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf1_t2_helmet_silver_hc,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf1_t3_helmet_gold_hc,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf1_t3_helmet_silver_hc,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf1_t4_helmet_gold_hc,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf1_t4_helmet_silver_hc,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf2_t2_helmet_silver_hc,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf2_t3_helmet_silver_hc,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf2_t4_helmet_silver_hc,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf3_chest,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
mkwd_inf3_chest_bronze,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
