troop_id,troop_name,roster_index,slot,item_id,item_name,family,item_kind,crafting_template,mount_state,source_row,source_reference,swing_damage,swing_speed,thrust_damage,thrust_speed,raw_speed_rating,stack_amount,evidence_grade,eligible_usage_pairs
casterly_champion,Casterly Rock Champion,0,Item1,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,mounted,49843,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49843,,,,,,,crafted_unvalidated,0
casterly_crossbowman,Casterly Rock Crossbowman,0,Item2,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,49872,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49872,,,,,,,crafted_unvalidated,0
casterly_guard,Casterly Rock Guard,0,Item0,western_spear_2_t2,Simple Short Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,49804,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49804,,,,,,,crafted_unvalidated,0
casterly_guard,Casterly Rock Guard,0,Item2,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,49806,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49806,,,,,,,crafted_unvalidated,0
casterly_guardian,Guardian of the Rock,0,Item0,vlandia_pike_1_t5,Pike,melee,CraftedItem,Pike,dismounted,49861,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49861,,,,,,,crafted_unvalidated,0
casterly_guardian,Guardian of the Rock,0,Item1,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,49862,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49862,,,,,,,crafted_unvalidated,0
casterly_knight,Casterly Rock Knight,0,Item0,vlandia_lance_2_t4,Knight Lance,melee,CraftedItem,TwoHandedPolearm,mounted,49832,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49832,,,,,,,crafted_unvalidated,0
casterly_knight,Casterly Rock Knight,0,Item2,vlandia_mace_2_t4,Fullered Cavalry Mace,melee,CraftedItem,Mace,mounted,49834,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49834,,,,,,,crafted_unvalidated,0
casterly_marshal,Casterly Rock Pikeman,0,Item0,simple_pike_t2,Simple Pike,melee,CraftedItem,Pike,dismounted,49816,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49816,,,,,,,crafted_unvalidated,0
casterly_marshal,Casterly Rock Pikeman,0,Item1,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,49817,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49817,,,,,,,crafted_unvalidated,0
casterly_master_crossbowman,Casterly Rock Master Crossbowman,0,Item2,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,49879,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49879,,,,,,,crafted_unvalidated,0
casterly_pikeman,Casterly Rock Marshal,0,Item0,vlandia_pike_1_t5,Pike,melee,CraftedItem,Pike,dismounted,49853,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49853,,,,,,,crafted_unvalidated,0
casterly_pikeman,Casterly Rock Marshal,0,Item1,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,49854,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49854,,,,,,,crafted_unvalidated,0
casterly_soldier,Casterly Rock Soldier,0,Item0,western_spear_3_t3,Tall Tipped Long Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,49810,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49810,,,,,,,crafted_unvalidated,0
casterly_soldier,Casterly Rock Soldier,0,Item2,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,49812,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49812,,,,,,,crafted_unvalidated,0
casterly_squire,Casterly Rock Squire,0,Item0,vlandia_mace_1_t2,Spiked Mace,melee,CraftedItem,Mace,mounted,49824,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49824,,,,,,,crafted_unvalidated,0
casterly_squire,Casterly Rock Squire,0,Item2,western_spear_1_t2,Simple Commoner Spear,melee,CraftedItem,TwoHandedPolearm,mounted,49826,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49826,,,,,,,crafted_unvalidated,0
celtigar_archer,Celtigar Archer,0,Item3,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,51871,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51871,,,,,,,crafted_unvalidated,0
celtigar_banneret,Celtigar Banneret,0,Item0,crownlands_halberd,Crownlander Halberd,melee,CraftedItem,TwoHandedPolearm,dismounted,51859,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51859,,,,,,,crafted_unvalidated,0
celtigar_banneret,Celtigar Banneret,0,Item1,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,51860,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51860,,,,,,,crafted_unvalidated,0
celtigar_footman,Celtigar Footman,0,Item0,sturgia_axe_2_t2,Galloglaich Axe,melee,CraftedItem,OneHandedAxe,dismounted,51836,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51836,,,,,,,crafted_unvalidated,0
celtigar_footman,Celtigar Footman,0,Item1,empire_lance_1_t3,Light Cavalry Lance,melee,CraftedItem,TwoHandedPolearm,dismounted,51837,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51837,,,,,,,crafted_unvalidated,0
celtigar_halberdier,Celtigar Halberdier,0,Item0,crownlands_halberd,Crownlander Halberd,melee,CraftedItem,TwoHandedPolearm,dismounted,51851,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51851,,,,,,,crafted_unvalidated,0
celtigar_halberdier,Celtigar Halberdier,0,Item1,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,51852,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51852,,,,,,,crafted_unvalidated,0
celtigar_horseman,Celtigar Horseman,0,Item0,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,mounted,51885,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51885,,,,,,,crafted_unvalidated,0
celtigar_horseman,Celtigar Horseman,0,Item1,empire_lance_1_t3,Light Cavalry Lance,melee,CraftedItem,TwoHandedPolearm,mounted,51886,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51886,,,,,,,crafted_unvalidated,0
celtigar_knight,Celtigar Knight,0,Item0,broad_arming_sword_t4,Broad Arming Sword,melee,CraftedItem,OneHandedSword,mounted,51894,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51894,,,,,,,crafted_unvalidated,0
celtigar_knight,Celtigar Knight,0,Item1,sturgia_lance_2_t5,Heavy Druzhinnik Lance,melee,CraftedItem,TwoHandedPolearm,mounted,51895,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51895,,,,,,,crafted_unvalidated,0
celtigar_levy,Celtigar Levy,0,Item0,sturgia_axe_2_t2,Galloglaich Axe,melee,CraftedItem,OneHandedAxe,dismounted,51832,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51832,,,,,,,crafted_unvalidated,0
celtigar_man_at_arms,Celtigar Man at Arms,0,Item0,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,51843,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51843,,,,,,,crafted_unvalidated,0
celtigar_man_at_arms,Celtigar Man at Arms,0,Item1,empire_lance_1_t3,Light Cavalry Lance,melee,CraftedItem,TwoHandedPolearm,dismounted,51844,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51844,,,,,,,crafted_unvalidated,0
celtigar_recruit,Celtigar Recruit,0,Item0,vlandia_mace_1_t2,Spiked Mace,melee,CraftedItem,Mace,dismounted,51817,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51817,,,,,,,crafted_unvalidated,0
celtigar_recruit,Celtigar Recruit,1,Item0,peasant_pitchfork_1_t1,Iron Pitchfork,melee,CraftedItem,TwoHandedPolearm,dismounted,51821,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51821,,,,,,,crafted_unvalidated,0
celtigar_recruit,Celtigar Recruit,2,Item0,peasant_hammer_1_t1,Blacksmith Hammer,melee,CraftedItem,Mace,dismounted,51825,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51825,,,,,,,crafted_unvalidated,0
celtigar_recruit,Celtigar Recruit,3,Item0,peasant_pickaxe_1_t1,Pickaxe,melee,CraftedItem,OneHandedAxe,dismounted,51828,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51828,,,,,,,crafted_unvalidated,0
celtigar_veteran_archer,Celtigar Veteran Archer,0,Item3,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,51879,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51879,,,,,,,crafted_unvalidated,0
cerwyn_archer,Cerwyn Archer,0,Item2,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,48932,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48932,,,,,,,crafted_unvalidated,0
cerwyn_axeman,Cerwyn Axeman,0,Item2,northern_axe,Northern Axe,melee,CraftedItem,OneHandedAxe,dismounted,48888,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48888,,,,,,,crafted_unvalidated,0
cerwyn_axeman,Cerwyn Axeman,0,Item3,vlandia_lance_1_t3,Light Lance,melee,CraftedItem,TwoHandedPolearm,dismounted,48889,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48889,,,,,,,crafted_unvalidated,0
cerwyn_horseman,Cerwyn Horseman,0,Item2,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,mounted,48922,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48922,,,,,,,crafted_unvalidated,0
cerwyn_horseman,Cerwyn Horseman,0,Item3,vlandia_lance_1_t3,Light Lance,melee,CraftedItem,TwoHandedPolearm,mounted,48923,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48923,,,,,,,crafted_unvalidated,0
cerwyn_levy,Cerwyn Levy,0,Item2,battania_axe_1_t2,Highland Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,48877,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48877,,,,,,,crafted_unvalidated,0
cerwyn_marauder,Cerwyn Marauder,0,Item0,northern_twoh_axe,Northern Great Axe,melee,CraftedItem,TwoHandedAxe,dismounted,48903,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48903,,,,,,,crafted_unvalidated,0
cerwyn_master_axeman,Cerwyn Veteran Axeman,0,Item0,northern_axe_t3,Northlander Broad Axe,melee,CraftedItem,TwoHandedAxe,dismounted,48894,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48894,,,,,,,crafted_unvalidated,0
cerwyn_master_axeman,Cerwyn Veteran Axeman,0,Item2,northern_axe,Northern Axe,melee,CraftedItem,OneHandedAxe,dismounted,48896,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48896,,,,,,,crafted_unvalidated,0
cerwyn_master_axeman,Cerwyn Veteran Axeman,0,Item3,vlandia_lance_1_t3,Light Lance,melee,CraftedItem,TwoHandedPolearm,dismounted,48897,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48897,,,,,,,crafted_unvalidated,0
cerwyn_scout,Cerwyn Scout,0,Item2,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,mounted,48913,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48913,,,,,,,crafted_unvalidated,0
cerwyn_scout,Cerwyn Scout,0,Item3,vlandia_lance_1_t3,Light Lance,melee,CraftedItem,TwoHandedPolearm,mounted,48914,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48914,,,,,,,crafted_unvalidated,0
cerwyn_soldier,Cerwyn Soldier,0,Item2,battania_axe_1_t2,Highland Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,48882,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48882,,,,,,,crafted_unvalidated,0
cerwyn_soldier,Cerwyn Soldier,0,Item3,vlandia_lance_1_t3,Light Lance,melee,CraftedItem,TwoHandedPolearm,dismounted,48883,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48883,,,,,,,crafted_unvalidated,0
cerwyn_veteran_archer,Cerwyn Veteran Archer,0,Item1,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,48939,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48939,,,,,,,crafted_unvalidated,0
cerwyn_volunteer,Cerwyn Recruit,0,Item0,battania_axe_1_t2,Highland Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,48862,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48862,,,,,,,crafted_unvalidated,0
cerwyn_volunteer,Cerwyn Recruit,1,Item0,peasant_hatchet_1_t1,Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,48866,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48866,,,,,,,crafted_unvalidated,0
cerwyn_volunteer,Cerwyn Recruit,2,Item0,battania_mace_2_t2,Highland Spiked Club,melee,CraftedItem,Mace,dismounted,48869,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48869,,,,,,,crafted_unvalidated,0
cerwyn_volunteer,Cerwyn Recruit,3,Item0,battania_axe_1_t2,Highland Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,48873,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48873,,,,,,,crafted_unvalidated,0
clegane_archer,Clegane Archer,0,Item0,short_sword_t3,Short Sword,melee,CraftedItem,OneHandedSword,dismounted,51714,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51714,,,,,,,crafted_unvalidated,0
clegane_elite_archer,Clegane Elite Archer,0,Item0,short_sword_t3,Short Sword,melee,CraftedItem,OneHandedSword,dismounted,51721,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51721,,,,,,,crafted_unvalidated,0
clegane_footman,Clegane Footman,0,Item0,woodland_axe_t3,Woodland Axe,melee,CraftedItem,OneHandedAxe,dismounted,51660,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51660,,,,,,,crafted_unvalidated,0
clegane_horseman,Clegane Brigand,0,Item0,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,mounted,51704,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51704,,,,,,,crafted_unvalidated,0
clegane_horseman,Clegane Brigand,0,Item2,sturgia_lance_1_t4,Druzhinnik Lance,melee,CraftedItem,TwoHandedPolearm,mounted,51706,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51706,,,,,,,crafted_unvalidated,0
clegane_houseguard,Clegane House Guard,0,Item0,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,51679,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51679,,,,,,,crafted_unvalidated,0
clegane_houseguard,Clegane House Guard,0,Item2,western_spear_5_t4,Fine Steel Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,51681,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51681,,,,,,,crafted_unvalidated,0
clegane_levy,Clegane Levy,0,Item0,sturgia_axe_2_t2,Galloglaich Axe,melee,CraftedItem,OneHandedAxe,dismounted,51656,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51656,,,,,,,crafted_unvalidated,0
clegane_man_at_arms,Clegane Man at Arms,0,Item0,woodland_axe_t3,Woodland Axe,melee,CraftedItem,OneHandedAxe,dismounted,51665,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51665,,,,,,,crafted_unvalidated,0
clegane_man_at_arms,Clegane Man at Arms,0,Item2,northern_spear_2_t3,Broad Leaf Shaped Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,51667,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51667,,,,,,,crafted_unvalidated,0
clegane_man_at_arms,Clegane Man at Arms,1,Item0,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,51672,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51672,,,,,,,crafted_unvalidated,0
clegane_man_at_arms,Clegane Man at Arms,1,Item2,northern_spear_2_t3,Broad Leaf Shaped Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,51674,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51674,,,,,,,crafted_unvalidated,0
clegane_recruit,Clegane Recruit,0,Item0,vlandia_mace_1_t2,Spiked Mace,melee,CraftedItem,Mace,dismounted,51641,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51641,,,,,,,crafted_unvalidated,0
clegane_recruit,Clegane Recruit,1,Item0,peasant_pitchfork_1_t1,Iron Pitchfork,melee,CraftedItem,TwoHandedPolearm,dismounted,51645,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51645,,,,,,,crafted_unvalidated,0
clegane_recruit,Clegane Recruit,2,Item0,peasant_hammer_1_t1,Blacksmith Hammer,melee,CraftedItem,Mace,dismounted,51649,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51649,,,,,,,crafted_unvalidated,0
clegane_recruit,Clegane Recruit,3,Item0,peasant_pickaxe_1_t1,Pickaxe,melee,CraftedItem,OneHandedAxe,dismounted,51653,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51653,,,,,,,crafted_unvalidated,0
clegane_scout,Clegane Scout,0,Item0,vlandia_sword_2_t3,Ridged Tipped Arming Sword,melee,CraftedItem,OneHandedSword,mounted,51696,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51696,,,,,,,crafted_unvalidated,0
clegane_scout,Clegane Scout,0,Item2,empire_lance_1_t3,Light Cavalry Lance,melee,CraftedItem,TwoHandedPolearm,mounted,51698,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=51698,,,,,,,crafted_unvalidated,0
crownlands_bowman,Crownlands Bowman,0,Item0,short_sword_t3,Short Sword,melee,CraftedItem,OneHandedSword,dismounted,48609,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48609,,,,,,,crafted_unvalidated,0
crownlands_levy,Crownlands Levy,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,48572,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48572,,,,,,,crafted_unvalidated,0
crownlands_militia_archer,City Watch Crossbowman,0,Item3,peasant_pickaxe_1_t1,Pickaxe,melee,CraftedItem,OneHandedAxe,dismounted,50897,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50897,,,,,,,crafted_unvalidated,0
crownlands_militia_archer,City Watch Crossbowman,1,Item3,peasant_hatchet_1_t1,Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,50904,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50904,,,,,,,crafted_unvalidated,0
crownlands_militia_archer,City Watch Crossbowman,2,Item3,peasant_hammer_1_t1,Blacksmith Hammer,melee,CraftedItem,Mace,dismounted,50910,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50910,,,,,,,crafted_unvalidated,0
crownlands_militia_archer,City Watch Crossbowman,3,Item3,peasant_hammer_1_t1,Blacksmith Hammer,melee,CraftedItem,Mace,dismounted,50917,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50917,,,,,,,crafted_unvalidated,0
crownlands_militia_spearman,City Watch Spearman,0,Item0,western_spear_2_t2,Simple Short Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,50949,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50949,,,,,,,crafted_unvalidated,0
crownlands_militia_spearman,City Watch Spearman,0,Item1,peasant_hatchet_1_t1,Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,50950,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50950,,,,,,,crafted_unvalidated,0
crownlands_militia_spearman,City Watch Spearman,1,Item0,peasant_pitchfork_1_t1,Iron Pitchfork,melee,CraftedItem,TwoHandedPolearm,dismounted,50955,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50955,,,,,,,crafted_unvalidated,0
crownlands_militia_spearman,City Watch Spearman,1,Item1,small_spurred_axe_t2,Small Spurred Axe,melee,CraftedItem,OneHandedAxe,dismounted,50956,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50956,,,,,,,crafted_unvalidated,0
crownlands_militia_spearman,City Watch Spearman,2,Item0,western_spear_1_t2,Simple Commoner Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,50961,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50961,,,,,,,crafted_unvalidated,0
